Order_ID,Order_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Year_Month
4151,2025-09-02,C1136,East,Furniture,Office Chair,4,162.73,0.05,618.37,446.12,172.25,0.27855491049048303,2025,9,Sep,2025-09
4152,2025-05-24,C1155,North,Electronics,Headphones,5,98.84,0.1,444.78,351.54,93.24,0.2096317280453258,2025,5,May,2025-05
4153,2024-04-22,C1357,South,Electronics,Monitor,1,226.38,0.05,215.06,131.55,83.51,0.38831023900306894,2024,4,Apr,2024-04
4154,2024-09-24,C1257,North,Office Supplies,Printer Paper,1,12.59,0.05,11.96,8.5,3.46,0.28929765886287623,2024,9,Sep,2024-09
4155,2024-10-30,C1212,West,Accessories,Keyboard,1,34.79,0.1,31.31,22.35,8.96,0.28617055253912493,2024,10,Oct,2024-10
4156,2025-10-13,C1006,West,Office Supplies,Printer Paper,4,11.09,0.15,37.71,31.29,6.42,0.17024661893396975,2025,10,Oct,2025-10
4157,2024-05-31,C1313,North,Office Supplies,Printer Paper,7,12.37,0.1,77.93,53.8,24.13,0.309636853586552,2024,5,May,2024-05
4158,2025-01-29,C1595,West,Accessories,Backpack,6,49.08,0.05,279.76,208.65,71.11,0.254182156133829,2025,1,Jan,2025-01
4159,2024-07-25,C1420,North,Accessories,Backpack,4,49.25,0.0,197.0,159.89,37.11,0.18837563451776648,2024,7,Jul,2024-07
4160,2025-05-12,C1542,Central,Electronics,Laptop,7,617.06,0.0,4319.42,3313.17,1006.25,0.23295951771302628,2025,5,May,2025-05
4161,2024-11-19,C1008,North,Furniture,Office Chair,5,172.32,0.05,818.52,703.77,114.75,0.14019205395103357,2024,11,Nov,2024-11
4162,2024-07-25,C1206,South,Office Supplies,Printer Paper,6,11.8,0.1,63.72,52.47,11.25,0.1765536723163842,2024,7,Jul,2024-07
4163,2024-11-28,C1141,East,Office Supplies,Notebook,1,7.23,0.05,6.87,5.67,1.2,0.17467248908296942,2024,11,Nov,2024-11
4164,2025-01-08,C1308,North,Furniture,Desk,1,275.51,0.05,261.73,207.76,53.97,0.20620486761166085,2025,1,Jan,2025-01
4165,2025-10-18,C1059,East,Office Supplies,Stapler,7,16.11,0.1,101.49,86.25,15.24,0.15016257759385163,2025,10,Oct,2025-10
4166,2024-09-25,C1333,North,Office Supplies,Stapler,3,14.78,0.15,37.69,27.54,10.15,0.26930220217564343,2024,9,Sep,2024-09
4167,2025-12-21,C1518,North,Furniture,Desk,6,283.48,0.05,1615.84,1330.99,284.85,0.17628601841766514,2025,12,Dec,2025-12
4168,2025-01-09,C1507,East,Accessories,Mouse,2,23.54,0.0,47.08,36.47,10.61,0.22536108751062023,2025,1,Jan,2025-01
4169,2025-10-07,C1406,Central,Office Supplies,Pen Set,1,9.07,0.0,9.07,5.95,3.12,0.3439911797133407,2025,10,Oct,2025-10
4170,2024-01-28,C1188,South,Furniture,Table Lamp,2,51.96,0.0,103.92,77.88,26.04,0.2505773672055427,2024,1,Jan,2024-01
4171,2025-06-15,C1581,South,Accessories,USB Hub,2,28.64,0.15,48.69,45.77,2.92,0.05997124666255905,2025,6,Jun,2025-06
4172,2025-10-19,C1531,North,Office Supplies,Pen Set,6,10.47,0.1,56.54,48.34,8.2,0.14503006720905554,2025,10,Oct,2025-10
4173,2024-04-12,C1348,West,Electronics,Smartphone,7,441.15,0.1,2779.24,1929.68,849.56,0.3056806896849498,2024,4,Apr,2024-04
4174,2025-11-07,C1393,East,Office Supplies,Notebook,1,7.48,0.1,6.73,5.31,1.42,0.21099554234769685,2025,11,Nov,2025-11
4175,2024-01-20,C1213,West,Office Supplies,Notebook,4,8.02,0.05,30.48,25.8,4.68,0.15354330708661415,2024,1,Jan,2024-01
4176,2024-03-19,C1206,East,Office Supplies,Notebook,5,7.37,0.05,35.01,29.19,5.82,0.16623821765209942,2024,3,Mar,2024-03
4177,2025-04-19,C1301,East,Furniture,Desk,6,265.44,0.1,1433.38,1102.02,331.36,0.23117386875776136,2025,4,Apr,2025-04
4178,2024-10-14,C1438,East,Electronics,Monitor,5,206.3,0.0,1031.5,796.62,234.88,0.2277072224915172,2024,10,Oct,2024-10
4179,2025-02-01,C1279,Central,Office Supplies,Pen Set,5,10.09,0.0,50.45,30.77,19.68,0.3900891972249752,2025,2,Feb,2025-02
4180,2025-08-07,C1383,West,Electronics,Smartphone,2,456.07,0.2,729.71,543.83,185.88,0.2547313316248921,2025,8,Aug,2025-08
4181,2024-10-05,C1525,South,Office Supplies,Pen Set,5,10.59,0.05,50.3,36.84,13.46,0.2675944333996024,2024,10,Oct,2024-10
4182,2025-01-06,C1361,West,Electronics,Smartphone,3,461.01,0.2,1106.42,827.79,278.63,0.25183022721931997,2025,1,Jan,2025-01
4183,2025-03-19,C1317,South,Office Supplies,Stapler,5,16.2,0.1,72.9,65.82,7.08,0.097119341563786,2025,3,Mar,2025-03
4184,2024-09-20,C1036,West,Accessories,Keyboard,1,31.57,0.0,31.57,20.45,11.12,0.3522331327209376,2024,9,Sep,2024-09
4185,2024-09-15,C1193,East,Electronics,Laptop,4,647.87,0.1,2332.33,1802.82,529.51,0.22703048024936437,2024,9,Sep,2024-09
4186,2025-09-11,C1386,West,Furniture,Desk,2,250.49,0.15,425.83,291.09,134.74,0.3164173496465726,2025,9,Sep,2025-09
4187,2024-08-21,C1556,North,Office Supplies,Printer Paper,5,12.06,0.0,60.3,36.36,23.94,0.3970149253731344,2024,8,Aug,2024-08
4188,2024-03-12,C1006,Central,Office Supplies,Pen Set,4,9.74,0.05,37.01,27.09,9.92,0.26803566603620643,2024,3,Mar,2024-03
4189,2024-02-16,C1265,East,Furniture,Office Chair,3,182.36,0.15,465.02,401.91,63.11,0.1357145929207346,2024,2,Feb,2024-02
4190,2025-11-14,C1132,South,Accessories,Backpack,4,48.91,0.1,176.08,129.68,46.4,0.2635165833711949,2025,11,Nov,2025-11
4191,2025-02-01,C1404,South,Office Supplies,Stapler,2,16.04,0.15,27.27,21.71,5.56,0.20388705537220386,2025,2,Feb,2025-02
4192,2024-05-23,C1229,East,Electronics,Monitor,2,202.36,0.05,384.48,327.74,56.74,0.1475759467332501,2024,5,May,2024-05
4193,2025-09-22,C1478,North,Office Supplies,Stapler,4,14.1,0.15,47.94,39.81,8.13,0.1695869837296621,2025,9,Sep,2025-09
4194,2025-12-03,C1104,West,Electronics,Monitor,1,236.59,0.05,224.76,156.54,68.22,0.30352375867592096,2025,12,Dec,2025-12
4195,2025-10-25,C1432,Central,Accessories,Backpack,1,41.05,0.05,39.0,26.86,12.14,0.3112820512820513,2025,10,Oct,2025-10
4196,2024-03-01,C1308,West,Furniture,Table Lamp,3,58.53,0.0,175.59,109.36,66.23,0.3771854889230594,2024,3,Mar,2024-03
4197,2025-09-04,C1337,West,Electronics,Smartphone,3,514.82,0.05,1467.24,1138.8,328.44,0.22384885908235871,2025,9,Sep,2025-09
4198,2024-06-06,C1584,North,Office Supplies,Printer Paper,4,11.35,0.05,43.13,36.64,6.49,0.15047530721075816,2024,6,Jun,2024-06
4199,2025-08-29,C1510,West,Electronics,Monitor,5,202.43,0.2,809.72,801.14,8.58,0.010596255495726918,2025,8,Aug,2025-08
4200,2025-07-01,C1068,North,Furniture,Desk,7,278.46,0.1,1754.3,1475.62,278.68,0.1588553839138118,2025,7,Jul,2025-07
4201,2024-11-10,C1425,East,Furniture,Bookshelf,3,149.0,0.2,357.6,314.98,42.62,0.11918344519015658,2024,11,Nov,2024-11
4202,2025-07-07,C1079,West,Office Supplies,Stapler,6,14.79,0.05,84.3,63.36,20.94,0.24839857651245553,2025,7,Jul,2025-07
4203,2024-06-13,C1155,East,Electronics,Monitor,4,237.81,0.1,856.12,641.16,214.96,0.2510862963136009,2024,6,Jun,2024-06
4204,2024-02-28,C1349,West,Accessories,Keyboard,1,33.24,0.0,33.24,19.67,13.57,0.4082430806257521,2024,2,Feb,2024-02
4205,2025-03-07,C1116,West,Electronics,Monitor,3,241.93,0.05,689.5,421.03,268.47,0.38936910804931113,2025,3,Mar,2025-03
4206,2025-06-03,C1511,South,Electronics,Smartphone,4,503.9,0.0,2015.6,1194.48,821.12,0.4073824171462592,2025,6,Jun,2025-06
4207,2024-08-09,C1570,Central,Office Supplies,Notebook,6,7.67,0.15,39.12,29.63,9.49,0.2425869120654397,2024,8,Aug,2024-08
4208,2025-12-28,C1118,East,Office Supplies,Stapler,5,15.76,0.1,70.92,47.62,23.3,0.32853919909757473,2025,12,Dec,2025-12
4209,2024-05-14,C1240,South,Office Supplies,Notebook,2,7.86,0.1,14.15,11.56,2.59,0.18303886925795051,2024,5,May,2024-05
4210,2025-08-27,C1058,West,Accessories,Mouse,3,26.25,0.1,70.88,62.8,8.08,0.11399548532731378,2025,8,Aug,2025-08
4211,2024-02-28,C1011,North,Accessories,Backpack,4,46.03,0.0,184.12,132.33,51.79,0.2812839452530958,2024,2,Feb,2024-02
4212,2025-07-25,C1419,South,Electronics,Monitor,6,210.64,0.2,1011.07,880.9,130.17,0.12874479511804324,2025,7,Jul,2025-07
4213,2025-04-04,C1029,East,Electronics,Monitor,5,206.37,0.1,928.66,789.91,138.75,0.1494088256197101,2025,4,Apr,2025-04
4214,2025-06-21,C1465,Central,Furniture,Desk,1,262.84,0.1,236.56,195.48,41.08,0.17365573216097396,2025,6,Jun,2025-06
4215,2024-04-05,C1370,West,Office Supplies,Stapler,4,14.19,0.0,56.76,43.8,12.96,0.2283298097251586,2024,4,Apr,2024-04
4216,2025-09-13,C1371,West,Furniture,Desk,4,249.63,0.05,948.59,721.0,227.59,0.23992451955006905,2025,9,Sep,2025-09
4217,2025-01-27,C1375,South,Accessories,Backpack,7,48.12,0.05,320.0,202.57,117.43,0.36696875,2025,1,Jan,2025-01
4218,2025-03-09,C1475,East,Furniture,Desk,5,255.65,0.0,1278.25,751.52,526.73,0.4120711910815568,2025,3,Mar,2025-03
4219,2025-07-27,C1587,East,Electronics,Laptop,4,676.88,0.15,2301.39,2101.95,199.44,0.08666067029056353,2025,7,Jul,2025-07
4220,2024-04-03,C1231,East,Electronics,Monitor,5,199.67,0.05,948.43,797.82,150.61,0.15879927880813557,2024,4,Apr,2024-04
4221,2024-08-23,C1289,North,Furniture,Table Lamp,3,56.13,0.1,151.55,102.69,48.86,0.3224018475750577,2024,8,Aug,2024-08
4222,2024-09-04,C1576,West,Furniture,Office Chair,4,192.58,0.2,616.26,554.95,61.31,0.09948722941615552,2024,9,Sep,2024-09
4223,2024-08-28,C1159,West,Electronics,Monitor,5,240.21,0.15,1020.89,833.31,187.58,0.18374163719891468,2024,8,Aug,2024-08
4224,2024-02-29,C1227,East,Accessories,Backpack,4,47.59,0.05,180.84,122.64,58.2,0.3218314532183145,2024,2,Feb,2024-02
4225,2024-06-17,C1583,North,Office Supplies,Stapler,4,15.5,0.0,62.0,49.82,12.18,0.1964516129032258,2024,6,Jun,2024-06
4226,2025-02-20,C1481,South,Furniture,Office Chair,3,182.05,0.1,491.54,394.51,97.03,0.1974000081376897,2025,2,Feb,2025-02
4227,2024-09-14,C1356,North,Office Supplies,Pen Set,6,9.44,0.05,53.81,38.13,15.68,0.2913956513659171,2024,9,Sep,2024-09
4228,2025-06-15,C1164,East,Accessories,USB Hub,5,29.18,0.1,131.31,87.94,43.37,0.330287106846394,2025,6,Jun,2025-06
4229,2025-01-23,C1301,East,Furniture,Desk,2,235.54,0.15,400.42,306.65,93.77,0.23417911193247087,2025,1,Jan,2025-01
4230,2024-03-28,C1100,East,Accessories,Keyboard,1,37.42,0.0,37.42,29.82,7.6,0.20309994655264563,2024,3,Mar,2024-03
4231,2024-12-10,C1477,North,Electronics,Headphones,6,90.18,0.1,486.97,372.99,113.98,0.2340595929934082,2024,12,Dec,2024-12
4232,2025-11-15,C1586,Central,Electronics,Headphones,6,84.84,0.15,432.68,397.59,35.09,0.08109919571045578,2025,11,Nov,2025-11
4233,2025-03-27,C1361,North,Furniture,Office Chair,1,174.35,0.0,174.35,128.1,46.25,0.2652710065959277,2025,3,Mar,2025-03
4234,2025-10-11,C1497,East,Furniture,Bookshelf,3,143.33,0.1,386.99,349.13,37.86,0.09783198532261815,2025,10,Oct,2025-10
4235,2024-02-25,C1559,East,Furniture,Bookshelf,7,138.4,0.05,920.36,620.58,299.78,0.32572037028988654,2024,2,Feb,2024-02
4236,2024-03-21,C1327,West,Accessories,USB Hub,5,28.89,0.0,144.45,84.83,59.62,0.4127379716164763,2024,3,Mar,2024-03
4237,2024-06-24,C1527,West,Electronics,Smartphone,2,445.53,0.1,801.95,591.16,210.79,0.26284681089843503,2024,6,Jun,2024-06
4238,2024-03-07,C1221,East,Electronics,Headphones,4,83.81,0.1,301.72,208.29,93.43,0.30965796102346543,2024,3,Mar,2024-03
4239,2025-12-29,C1017,West,Office Supplies,Pen Set,3,10.2,0.1,27.54,24.86,2.68,0.09731299927378359,2025,12,Dec,2025-12
4240,2025-05-24,C1194,North,Office Supplies,Printer Paper,2,11.67,0.0,23.34,14.54,8.8,0.37703513281919454,2025,5,May,2025-05
4241,2025-04-16,C1208,Central,Office Supplies,Printer Paper,6,10.82,0.0,64.92,48.79,16.13,0.24845964263709178,2025,4,Apr,2025-04
4242,2025-10-22,C1470,East,Accessories,USB Hub,7,30.18,0.0,211.26,150.72,60.54,0.28656631638738994,2025,10,Oct,2025-10
4243,2024-12-15,C1108,West,Office Supplies,Notebook,7,8.66,0.15,51.53,37.78,13.75,0.26683485348340774,2024,12,Dec,2024-12
4244,2025-08-17,C1316,West,Furniture,Bookshelf,3,137.55,0.05,392.02,250.99,141.03,0.3597520534666599,2025,8,Aug,2025-08
4245,2025-04-07,C1365,Central,Electronics,Monitor,6,217.98,0.0,1307.88,914.09,393.79,0.30109031409609444,2025,4,Apr,2025-04
4246,2024-01-06,C1316,West,Electronics,Monitor,3,214.16,0.0,642.48,468.58,173.9,0.2706699041215291,2024,1,Jan,2024-01
4247,2024-04-25,C1308,North,Accessories,USB Hub,4,32.21,0.15,109.51,91.61,17.9,0.1634553922016254,2024,4,Apr,2024-04
4248,2025-10-03,C1205,West,Accessories,USB Hub,1,28.98,0.0,28.98,18.13,10.85,0.3743961352657005,2025,10,Oct,2025-10
4249,2024-07-13,C1207,North,Electronics,Smartphone,7,462.97,0.1,2916.71,2586.09,330.62,0.11335374445865376,2024,7,Jul,2024-07
4250,2025-05-14,C1226,West,Accessories,Keyboard,3,34.65,0.05,98.75,83.46,15.29,0.15483544303797467,2025,5,May,2025-05
4251,2024-04-10,C1276,North,Furniture,Bookshelf,4,138.71,0.15,471.61,332.4,139.21,0.2951803396874536,2024,4,Apr,2024-04
4252,2025-07-25,C1370,South,Electronics,Smartphone,1,443.76,0.1,399.38,352.1,47.28,0.11838349441634534,2025,7,Jul,2025-07
4253,2024-12-05,C1552,South,Electronics,Smartphone,2,455.05,0.05,864.6,640.68,223.92,0.2589868147120055,2024,12,Dec,2024-12
4254,2025-12-24,C1220,South,Office Supplies,Notebook,5,7.93,0.1,35.68,29.55,6.13,0.17180493273542602,2025,12,Dec,2025-12
4255,2024-10-11,C1135,Central,Electronics,Headphones,2,93.31,0.0,186.62,128.58,58.04,0.31100632300932374,2024,10,Oct,2024-10
4256,2025-07-29,C1433,West,Electronics,Smartphone,4,434.47,0.0,1737.88,1098.79,639.09,0.3677411558910857,2025,7,Jul,2025-07
4257,2025-07-01,C1204,West,Electronics,Headphones,7,98.71,0.1,621.87,500.41,121.46,0.1953141331789602,2025,7,Jul,2025-07
4258,2024-07-29,C1098,Central,Furniture,Bookshelf,6,153.15,0.15,781.06,561.45,219.61,0.2811691803446599,2024,7,Jul,2024-07
4259,2025-07-21,C1103,East,Furniture,Desk,1,252.15,0.0,252.15,206.3,45.85,0.1818362086059885,2025,7,Jul,2025-07
4260,2025-04-21,C1426,West,Furniture,Office Chair,7,191.99,0.05,1276.73,853.99,422.74,0.3311115114393803,2025,4,Apr,2025-04
4261,2024-01-06,C1057,West,Electronics,Smartphone,5,525.36,0.1,2364.12,2125.02,239.1,0.10113699812192274,2024,1,Jan,2024-01
4262,2025-03-01,C1219,South,Electronics,Laptop,7,704.05,0.15,4189.1,3138.17,1050.93,0.2508725024468263,2025,3,Mar,2025-03
4263,2024-09-19,C1073,West,Furniture,Table Lamp,3,53.22,0.15,135.71,109.68,26.03,0.19180605703338,2024,9,Sep,2024-09
4264,2025-12-18,C1198,South,Electronics,Headphones,3,83.64,0.2,200.74,147.41,53.33,0.2656670319816678,2025,12,Dec,2025-12
4265,2025-03-02,C1296,South,Office Supplies,Printer Paper,3,12.16,0.0,36.48,21.44,15.04,0.41228070175438597,2025,3,Mar,2025-03
4266,2025-08-02,C1175,West,Furniture,Office Chair,2,192.73,0.0,385.46,306.02,79.44,0.20609142323457688,2025,8,Aug,2025-08
4267,2025-10-04,C1286,East,Office Supplies,Stapler,6,16.27,0.0,97.62,58.17,39.45,0.40411800860479413,2025,10,Oct,2025-10
4268,2025-07-09,C1538,North,Office Supplies,Printer Paper,1,10.97,0.05,10.42,6.99,3.43,0.32917466410748564,2025,7,Jul,2025-07
4269,2025-09-03,C1503,North,Accessories,Mouse,4,22.78,0.0,91.12,67.41,23.71,0.26020632133450394,2025,9,Sep,2025-09
4270,2025-08-29,C1138,North,Electronics,Monitor,1,236.1,0.0,236.1,154.58,81.52,0.3452774248199915,2025,8,Aug,2025-08
4271,2025-02-25,C1036,West,Furniture,Bookshelf,1,126.6,0.05,120.27,93.56,26.71,0.22208364513178683,2025,2,Feb,2025-02
4272,2025-09-21,C1170,West,Office Supplies,Pen Set,7,10.26,0.1,64.64,48.87,15.77,0.24396658415841582,2025,9,Sep,2025-09
4273,2024-09-05,C1017,South,Electronics,Monitor,5,235.51,0.05,1118.67,790.01,328.66,0.29379531050265045,2024,9,Sep,2024-09
4274,2024-01-16,C1285,Central,Office Supplies,Notebook,6,7.27,0.1,39.26,35.32,3.94,0.10035659704533877,2024,1,Jan,2024-01
4275,2024-12-20,C1095,West,Electronics,Laptop,7,652.55,0.0,4567.85,2877.17,1690.68,0.3701259892509605,2024,12,Dec,2024-12
4276,2024-05-12,C1508,East,Electronics,Smartphone,7,511.19,0.0,3578.33,2380.34,1197.99,0.33479025131835244,2024,5,May,2024-05
4277,2025-10-12,C1208,Central,Office Supplies,Pen Set,6,10.4,0.0,62.4,40.43,21.97,0.3520833333333333,2025,10,Oct,2025-10
4278,2024-05-19,C1226,Central,Office Supplies,Notebook,7,7.65,0.0,53.55,34.31,19.24,0.3592903828197946,2024,5,May,2024-05
4279,2025-12-12,C1192,North,Accessories,USB Hub,3,27.11,0.05,77.26,47.29,29.97,0.38791095003882986,2025,12,Dec,2025-12
4280,2025-10-17,C1373,East,Furniture,Desk,4,253.62,0.1,913.03,627.44,285.59,0.3127936650493412,2025,10,Oct,2025-10
4281,2025-01-28,C1580,South,Electronics,Headphones,1,89.63,0.0,89.63,54.77,34.86,0.3889322771393507,2025,1,Jan,2025-01
4282,2024-07-25,C1130,East,Accessories,Keyboard,6,38.27,0.15,195.18,171.63,23.55,0.12065785428834921,2024,7,Jul,2024-07
4283,2025-04-29,C1003,West,Furniture,Office Chair,2,193.11,0.0,386.22,272.86,113.36,0.2935114701465486,2025,4,Apr,2025-04
4284,2025-10-31,C1450,West,Electronics,Monitor,7,205.59,0.1,1295.22,876.74,418.48,0.3230956903074381,2025,10,Oct,2025-10
4285,2025-03-14,C1540,South,Accessories,Mouse,1,24.97,0.05,23.72,14.68,9.04,0.3811129848229342,2025,3,Mar,2025-03
4286,2024-12-10,C1096,West,Electronics,Laptop,2,659.92,0.05,1253.85,868.71,385.14,0.3071659289388683,2024,12,Dec,2024-12
4287,2024-08-02,C1587,East,Furniture,Office Chair,2,193.17,0.1,347.71,250.54,97.17,0.27945701878001783,2024,8,Aug,2024-08
4288,2024-03-28,C1335,North,Accessories,USB Hub,7,28.38,0.1,178.79,132.47,46.32,0.25907489233178593,2024,3,Mar,2024-03
4289,2025-03-16,C1317,East,Office Supplies,Stapler,3,13.59,0.1,36.69,33.33,3.36,0.09157808667211774,2025,3,Mar,2025-03
4290,2024-10-12,C1413,North,Office Supplies,Stapler,7,15.28,0.05,101.61,79.28,22.33,0.2197618344651117,2024,10,Oct,2024-10
4291,2025-03-14,C1039,Central,Electronics,Monitor,4,223.69,0.1,805.28,565.4,239.88,0.2978839658255514,2025,3,Mar,2025-03
4292,2025-12-09,C1566,West,Electronics,Smartphone,4,480.39,0.15,1633.33,1448.92,184.41,0.11290431204961643,2025,12,Dec,2025-12
4293,2024-05-30,C1437,North,Electronics,Smartphone,6,437.78,0.1,2364.01,1726.78,637.23,0.2695546973151552,2024,5,May,2024-05
4294,2025-09-18,C1190,West,Furniture,Desk,5,274.6,0.2,1098.4,1015.93,82.47,0.07508193736343773,2025,9,Sep,2025-09
4295,2025-02-16,C1598,South,Furniture,Desk,4,273.11,0.05,1037.82,738.01,299.81,0.28888439228382573,2025,2,Feb,2025-02
4296,2024-04-06,C1493,West,Electronics,Smartphone,7,443.88,0.15,2641.09,1991.53,649.56,0.24594390952220482,2024,4,Apr,2024-04
4297,2024-09-17,C1258,East,Furniture,Table Lamp,6,50.59,0.1,273.19,220.23,52.96,0.19385775467623267,2024,9,Sep,2024-09
4298,2024-04-11,C1223,East,Electronics,Smartphone,2,471.47,0.05,895.79,681.89,213.9,0.23878364348787107,2024,4,Apr,2024-04
4299,2024-10-25,C1086,North,Electronics,Monitor,2,233.87,0.1,420.97,383.45,37.52,0.08912749127016177,2024,10,Oct,2024-10
4300,2025-08-09,C1574,South,Accessories,USB Hub,1,28.17,0.05,26.76,22.52,4.24,0.15844544095665172,2025,8,Aug,2025-08
4301,2024-09-11,C1171,South,Accessories,USB Hub,3,29.07,0.1,78.49,67.48,11.01,0.14027264619696778,2024,9,Sep,2024-09
4302,2024-05-24,C1192,North,Furniture,Table Lamp,1,54.1,0.05,51.4,35.34,16.06,0.3124513618677043,2024,5,May,2024-05
4303,2025-05-02,C1029,East,Accessories,Backpack,1,48.65,0.05,46.22,37.04,9.18,0.19861531804413673,2025,5,May,2025-05
4304,2024-07-03,C1124,South,Furniture,Office Chair,6,193.72,0.15,987.97,882.76,105.21,0.10649108778606636,2024,7,Jul,2024-07
4305,2024-06-04,C1117,South,Electronics,Monitor,2,215.2,0.1,387.36,327.53,59.83,0.15445580338703013,2024,6,Jun,2024-06
4306,2024-05-01,C1061,North,Furniture,Desk,7,277.35,0.05,1844.38,1299.15,545.23,0.29561695529120896,2024,5,May,2024-05
4307,2024-02-23,C1090,North,Electronics,Smartphone,5,468.37,0.0,2341.85,1582.85,759.0,0.3241027392873156,2024,2,Feb,2024-02
4308,2024-02-05,C1235,South,Furniture,Office Chair,2,164.81,0.05,313.14,206.84,106.3,0.3394647761384684,2024,2,Feb,2024-02
4309,2024-05-01,C1162,West,Electronics,Laptop,2,657.42,0.0,1314.84,955.49,359.35,0.2733032156003773,2024,5,May,2024-05
4310,2025-09-12,C1139,West,Electronics,Laptop,3,710.97,0.0,2132.91,1581.71,551.2,0.2584262814652283,2025,9,Sep,2025-09
4311,2024-06-14,C1226,North,Accessories,Keyboard,2,31.7,0.0,63.4,44.68,18.72,0.2952681388012618,2024,6,Jun,2024-06
4312,2025-09-03,C1378,West,Furniture,Table Lamp,5,51.14,0.15,217.34,181.77,35.57,0.16366062390724212,2025,9,Sep,2025-09
4313,2024-07-09,C1192,North,Office Supplies,Notebook,4,7.38,0.1,26.57,23.54,3.03,0.11403838916070756,2024,7,Jul,2024-07
4314,2025-08-25,C1425,North,Furniture,Table Lamp,7,50.2,0.15,298.69,235.71,62.98,0.2108540627406341,2025,8,Aug,2025-08
4315,2025-06-11,C1404,East,Accessories,Mouse,5,24.41,0.05,115.95,89.95,26.0,0.22423458387235878,2025,6,Jun,2025-06
4316,2025-09-26,C1358,North,Electronics,Smartphone,3,469.15,0.05,1337.08,935.12,401.96,0.3006252430669818,2025,9,Sep,2025-09
4317,2025-01-19,C1056,North,Accessories,Backpack,4,46.5,0.0,186.0,141.26,44.74,0.24053763440860215,2025,1,Jan,2025-01
4318,2024-03-13,C1323,South,Furniture,Desk,3,251.07,0.0,753.21,589.94,163.27,0.21676557666520627,2024,3,Mar,2024-03
4319,2024-08-28,C1322,Central,Electronics,Headphones,5,82.86,0.1,372.87,331.98,40.89,0.10966288518786708,2024,8,Aug,2024-08
4320,2024-12-23,C1350,West,Accessories,Backpack,1,48.23,0.05,45.82,32.99,12.83,0.280008729812309,2024,12,Dec,2024-12
4321,2025-08-01,C1395,East,Office Supplies,Pen Set,3,9.03,0.05,25.74,18.82,6.92,0.26884226884226886,2025,8,Aug,2025-08
4322,2025-07-09,C1106,South,Office Supplies,Printer Paper,7,12.4,0.1,78.12,60.94,17.18,0.2199180747567844,2025,7,Jul,2025-07
4323,2024-06-13,C1143,West,Office Supplies,Printer Paper,7,11.02,0.1,69.43,47.98,21.45,0.30894426040616446,2024,6,Jun,2024-06
4324,2025-12-07,C1258,West,Office Supplies,Notebook,5,7.36,0.05,34.96,26.57,8.39,0.23998855835240276,2025,12,Dec,2025-12
4325,2025-06-05,C1444,East,Accessories,Keyboard,7,36.51,0.05,242.79,198.81,43.98,0.1811441986902261,2025,6,Jun,2025-06
4326,2024-09-25,C1058,West,Accessories,Backpack,1,46.82,0.05,44.48,37.32,7.16,0.16097122302158276,2024,9,Sep,2024-09
4327,2024-03-26,C1522,North,Office Supplies,Stapler,5,15.64,0.1,70.38,46.13,24.25,0.3445581131003126,2024,3,Mar,2024-03
4328,2024-06-10,C1537,West,Furniture,Desk,5,273.13,0.15,1160.8,994.92,165.88,0.14290144727773949,2024,6,Jun,2024-06
4329,2024-02-05,C1101,West,Office Supplies,Notebook,1,7.89,0.1,7.1,6.46,0.64,0.09014084507042254,2024,2,Feb,2024-02
